"Species","Longitude","Latitude"
"But_swa",-99.89,34.5
"But_swa",-112.02,52.64
"But_swa",-108.07,50.92
"But_swa",-113.22,52.2
"But_swa",-112.03,52.81
"But_swa",-109.09,51.88
"But_swa",-105.81,38.03
"But_swa",-111.31,40.64
"But_swa",-104.82,41.76
"But_swa",-116.1,43.46
"But_swa",-104.93,50.63
"But_swa",-98.7,41.94
"But_swa",-98.16,36.65
"But_swa",-103.88,37.95
"But_swa",-97.84,30.52
"But_swa",-107.44,42.16
"But_swa",-110.79,31.52
"But_swa",-107.49,32.53
"But_swa",-112.78,53.34
"But_swa",-99.73,36.71
"But_swa",-103.95,38.17
"But_swa",-119.39,51.04
"But_swa",-101.74,29.94
"But_swa",-106.43,38.75
"But_vir",-76.55,38.41
"But_vir",-93.08,34.7
"But_vir",-85.65,31.67
"But_vir",-90.69,33.21
"But_vir",-82.68,34.71
"But_vir",-76.8,37.73
"But_vir",-74.09,45.78
"But_vir",-96.08,44.98
"But_vir",-79.78,34.02
"But_vir",-89.44,36.42
"But_vir",-87.78,39.01
"But_vir",-84.99,30.34
"But_vir",-74.6,40.2
"But_vir",-101.06,33.92
"But_vir",-123.05,38.34
"But_vir",-85.41,43.71
"But_vir",-80.31,37.66
"But_vir",-90.17,39.42
"But_vir",-73.73,42.82
"But_vir",-123.29,43.13
"But_vir",-123.59,43.65
"But_vir",-77.89,40.7
"But_vir",-91.23,36.31
"But_vir",-88.68,40.9
"But_vir",-78.51,38.58
"But_vir",-93.68,35.08
"But_vir",-99.78,28.18
"But_vir",-95.45,44.96
"But_vir",-72.89,44.67
"But_vir",-77,44.34
"But_vir",-88.86,35.81
"But_vir",-93.55,32.75
"But_vir",-121.26,41.1
"But_vir",-80.91,42.83
"But_vir",-76.97,39.64
"But_vir",-75.1,40.66
"But_vir",-89.05,44.21
"But_vir",-101.72,42.28
"But_vir",-91.96,29.98
"But_vir",-76.69,43.26
"But_vir",-92.24,45.6
"But_vir",-90.57,31.02
"But_vir",-85.92,35.38
"But_vir",-83.77,36.14
"But_vir",-87.14,33.82
"But_vir",-122.87,46.73
"But_vir",-74.29,40.08
"But_vir",-86.93,41.7
"But_vir",-90.94,38.48
"But_vir",-91.52,32.97
"But_vir",-96.03,39.77
"But_vir",-92.2,35.57
"But_vir",-92.97,36.64
"But_vir",-78.82,33.85
"But_vir",-84.29,36.49
"But_vir",-94.93,30.71
"But_vir",-91.72,40.47
"But_vir",-77.22,38.17
"But_vir",-90.92,29.9
"But_vir",-82.27,33.81
"But_vir",-89.49,32.33
"But_vir",-87.1,33.12
"But_vir",-84.01,39.5
"But_vir",-78.85,38.97
"But_vir",-83.24,31.71
"But_vir",-81.84,32.64
"But_vir",-95.69,36.29
"But_vir",-91.12,33.61
"But_vir",-93.85,37.77
"But_vir",-85.06,32.15
"But_vir",-89.08,42.07
"But_vir",-82.63,41.16
"But_vir",-95.72,42.65
"But_vir",-94.89,47.6
"But_vir",-96.61,46.92
"But_vir",-82.17,28.65
"But_vir",-79.96,41.81
"But_vir",-76.68,43.27
"But_vir",-84.28,33.38
"But_vir",-86.58,39.91
"But_vir",-77.57,39.65
"But_vir",-95.8,30.79
"But_vir",-89.38,42.46
"But_vir",-110.3,32.03
"But_vir",-85.56,38.41
"But_vir",-81.97,38.22
"But_vir",-88.86,34.09
"But_vir",-82.9,42.66
"But_vir",-81.5,40.25
"But_vir",-91.5,34.05
"But_vir",-97.6,31.5
"But_vir",-87.08,37.24
"But_vir",-87.72,40.65
"But_vir",-95.77,28.75
"But_vir",-93.02,43.69
"But_vir",-88.94,37.32
"But_vir",-81.63,31.62
"But_vir",-95.5,37.85
"But_vir",-88.37,46.16
"But_vir",-99.27,27.98
"But_vir",-85.74,30.95
"But_vir",-80.16,32.6
"But_vir",-121.7,39.99
"But_vir",-77.87,39.61
"But_vir",-84.49,44.05
"But_vir",-78.61,41.62
"But_vir",-91.25,41.73
"But_vir",-91.67,31.19
"But_vir",-122.02,47.66
"Cal_ann",-122.38,40.52
"Cal_ann",-121.48,45.54
"Cal_ann",-117.94,34.52
"Cal_ann",-122.14,48.97
"Cal_ann",-120.76,39.12
"Cal_ann",-118.57,35.78
"Cal_ann",-121,40.04
"Cal_ann",-122.56,41.9
"Cal_ann",-121.57,40.82
"Cal_ann",-123.23,39.16
"Cal_ann",-123.96,40.42
"Cal_cal",-119.8,37.75
"Cal_cal",-121.83,43.59
"Cal_cal",-117.08,43.33
"Cal_cal",-122.79,46.72
"Cal_cal",-124.08,43.22
"Cal_cal",-118.58,43.25
"Cal_cal",-122.17,47.98
"Cal_cal",-122.46,47.35
"Cal_cal",-121.61,39.5
"Cal_cal",-121.17,37.93
"Cal_cal",-116.99,42.64
"Cal_cal",-116.59,41.23
"Cal_cal",-121.02,42.44
"Cal_cal",-116.67,33.67
"Cal_cal",-120.63,39.78
"Cal_cal",-122.47,48.54
"Cal_cal",-124.2,43.52
"Cal_cal",-120.52,36.23
"Cal_cal",-121,40.04
"Cal_cal",-119.3,35.48
"Cal_cal",-122.24,38.98
"Cal_cos",-119.56,34.82
"Cal_cos",-122.94,39.52
"Cal_cos",-115.43,35.54
"Cal_cos",-116.76,36.91
"Cal_cos",-112.79,32.33
"Cal_gam",-107.49,32.53
"Cal_gam",-107.25,34.87
"Cal_gam",-114.66,35.87
"Cal_gam",-115.61,38.15
"Cal_gam",-110.53,33.18
"Cal_gam",-113.46,36.69
"Cal_gam",-111.33,32.57
"Cal_mau",-166,64.78
"Cal_mel",-100.44,37.31
"Cal_mel",-100.66,48.4
"Cal_mel",-105.66,44.95
"Cal_mel",-98.43,44.04
"Cal_mel",-100.93,35.7
"Cal_mel",-101.22,36.6
"Cal_mel",-104.38,39.72
"Cal_mel",-112.65,43.52
"Cal_mel",-101.14,44.37
"Cal_mel",-105.7,43.28
"Cal_mel",-103.18,31.7
"Cal_mel",-103.74,34.02
"Cal_mel",-111.11,50.92
"Cal_mel",-109.66,41.66
"Cal_mel",-108.75,45.21
"Cal_mel",-112.13,51.94
"Cal_mel",-109.12,49.1
"Cal_mel",-109.47,36.51
"Cal_mel",-102.93,40.66
"Cal_mel",-107.26,35.78
"Cal_mel",-106.75,52.97
"Cal_mel",-102.33,40.97
"Cal_mel",-109.22,41.66
"Cal_mel",-107.87,48.22
"Cal_mel",-100.44,36.46
"Cal_mel",-112.65,49.38
"Cal_mel",-100.56,45.13
"Cal_min",-156.97,64.74
"Cal_min",-145.35,60.47
"Cal_min",-55.54,46.93
"Cal_pus",-110.21,64.54
"Cal_squ",-99.2,27.18
"Cal_squ",-103.18,31.7
"Cal_squ",-100.73,36.43
"Cal_squ",-103.48,34.46
"Cal_squ",-101.97,31.21
"Cal_squ",-99.66,33.36
"Cal_squ",-99.67,33.39
"Cal_squ",-103.7,35.17
"Cal_squ",-106.19,34.51
"Cal_squ",-104.42,38.06
"Cam_bru",-112.87,32.47
"Cam_bru",-114.66,35.87
"Cam_bru",-111.07,31.71
"Cam_bru",-115.28,36.95
"Cam_bru",-114.66,35.87
"Cam_bru",-106.61,31.85
"Cam_bru",-103.74,34.02
"Cam_bru",-108.32,31.92
"Cam_bru",-107.57,31.84
"Cam_bru",-106.19,34.51
"Cam_bru",-114.47,32.88
"Cam_bru",-106.11,31.53
"Cap_ari",-120.34,41.24
"Cap_car",-85.9,30.39
"Cap_car",-91.66,35.37
"Cap_car",-82.33,27.77
"Cap_car",-82.13,34.77
"Cap_car",-80.11,32.79
"Cap_car",-82.16,30.25
"Cap_car",-97.15,29.21
"Cap_car",-90.68,35.48
"Cap_car",-98.91,36.19
"Cap_car",-85.25,33.4
"Cap_car",-82.8,31.46
"Cap_car",-77.96,37.06
"Cap_car",-96.05,36.36
"Cap_car",-81.45,26.29
"Cap_car",-84.35,36.05
"Cap_car",-91.39,31.39
"Cap_car",-88.93,32.5
"Cap_car",-84.66,30.39
"Cap_car",-85.84,30.54
"Cap_car",-86.7,32.66
"Cap_car",-80.97,25.75
"Cap_car",-78.38,33.98
"Cap_car",-81.94,26.78
"Cap_car",-84.62,34.09
"Cap_car",-96.83,34.45
"Cap_car",-84.97,31.89
"Cap_car",-86.19,31.91
"Cap_car",-83.99,33.01
"Cap_car",-77.29,36.6
"Cap_car",-87.25,34.6
"Cap_car",-96.13,32.57
"Cap_car",-82.47,30.58
"Cap_car",-81.49,33.69
"Cap_car",-93.15,31.48
"Cap_car",-92.11,36.41
"Cap_car",-93.8,39.33
"Cap_car",-87.14,33.82
"Cap_car",-82.37,32.89
"Cap_voc",-79.31,39.34
"Cap_voc",-93.82,35.69
"Cap_voc",-79.64,44.72
"Cap_voc",-79.8,35.34
"Cap_voc",-78.02,35.32
"Cap_voc",-85.72,36.82
"Cap_voc",-85.74,37.58
"Cap_voc",-82.29,39.23
"Cap_voc",-80.44,34.58
"Cap_voc",-79.42,39.99
"Cap_voc",-96.1,37.3
"Cap_voc",-89.05,44.21
"Cap_voc",-70.62,47.64
"Cap_voc",-85.93,33.19
"Cap_voc",-74.93,39.42
"Cap_voc",-77.24,41.27
"Cap_voc",-81.45,35.46
"Cap_voc",-83.5,36.18
"Cap_voc",-75.13,44.86
"Cap_voc",-85.8,44.12
"Cap_voc",-74.01,41.8
"Cap_voc",-93.88,45.6
"Cap_voc",-91.55,37.38
"Cap_voc",-78.32,35.68
"Cap_voc",-92.6,38.16
"Cap_voc",-80.91,36.75
"Cap_voc",-89.38,35.05
"Cap_voc",-87.06,34.03
"Cap_voc",-82.48,37.21
"Cap_voc",-70.77,41.71
"Cap_voc",-89.46,41.18
"Cap_voc",-88.07,34.29
"Cap_voc",-75.94,39.52
"Cap_voc",-89.72,33.64
"Cap_voc",-73.02,43.41
"Cap_voc",-89.64,45.32
"Cap_voc",-90.44,42.52
"Cap_voc",-81.05,33.15
"Cap_voc",-76.48,41.12
"Cap_voc",-90.98,40.65
"Cap_voc",-86.3,37.6
"Cap_voc",-81.58,39.57
"Car_can",-71.63,48.03
"Car_can",-82.83,45.81
"Car_can",-75.23,41.26
"Car_can",-95.57,49.53
"Car_can",-88.34,46.64
"Car_can",-70.94,46.51
"Car_can",-77.01,44.35
"Car_can",-70.84,44.75
"Car_can",-69.21,46.12
"Car_can",-72.91,41.7
"Car_can",-78.96,39.78
"Car_can",-79.43,45.87
"Car_can",-83.94,47.6
"Car_can",-74.68,41.31
"Car_can",-65.86,46.53
"Car_can",-75.67,43.12
"Car_can",-79.2,41.4
"Car_can",-81.88,36.02
"Car_can",-88.32,49.31
"Car_can",-66.1,45.28
"Car_can",-69.59,45.4
"Car_can",-81.61,46.8
"Car_can",-74.49,44.52
"Car_can",-77.12,41.66
"Car_can",-112.37,54.67
"Car_can",-72.38,45.3
"Car_can",-67.73,45.57
"Car_can",-65.22,47.8
"Car_can",-65.37,43.24
"Car_can",-86.93,45.37
"Car_can",-64.45,44.73
"Car_can",-87.87,45.45
"Car_can",-73.41,45.73
"Car_can",-70.02,46.74
"Car_can",-72.96,41.88
"Car_can",-101.38,54.59
"Car_can",-74.93,42.59
"Car_can",-77.47,47.67
"Car_car",-81.16,43.38
"Car_car",-81.41,34.2
"Car_car",-69.86,44.32
"Car_car",-94.81,31.2
"Car_car",-78.05,34.4
"Car_car",-88.49,32.83
"Car_car",-81.41,38.79
"Car_car",-76.1,43.65
"Car_car",-84.59,45.65
"Car_car",-82.64,28.28
"Car_car",-94.85,40.08
"Car_car",-80.74,44.59
"Car_car",-98.39,35.35
"Car_car",-81.64,35.83
"Car_car",-82.6,38.19
"Car_car",-83.07,29.69
"Car_car",-75.47,44.7
"Car_car",-109.47,31.65
"Car_car",-87.73,30.3
"Car_car",-69.44,44.99
"Car_car",-86.06,37.26
"Car_car",-88.39,39.62
"Car_car",-81.43,32.33
"Car_car",-72.17,42.8
"Car_car",-92.6,30
"Car_car",-96.29,38.06
"Car_car",-73.23,40.8
"Car_car",-77.49,39.74
"Car_car",-92.59,33.94
"Car_car",-87.37,39.33
"Car_car",-80.77,40.28
"Car_car",-69.57,44
"Car_car",-78.85,38.97
"Car_car",-80.33,40.08
"Car_car",-110.79,31.52
"Car_car",-76.66,34.96
"Car_car",-77.37,44.27
"Car_car",-76.51,39.04
"Car_car",-82.76,32.45
"Car_car",-91.72,40.47
"Car_car",-76.02,36.73
"Car_car",-101.22,36.6
"Car_car",-92.36,41.82
"Car_car",-90.21,43.82
"Car_car",-78.1,42.62
"Car_car",-88.52,37.07
"Car_car",-86.61,31.44
"Car_car",-90.06,42.21
"Car_car",-95,37.03
"Car_car",-75.92,36.42
"Car_car",-78.82,33.85
"Car_car",-65.24,43.6
"Car_car",-77.75,40.65
"Car_car",-98.14,26.89
"Car_car",-76.97,39.64
"Car_car",-88.87,40.75
"Car_car",-89.87,32.58
"Car_car",-84.01,39.5
"Car_car",-81.98,28.57
"Car_car",-80.87,28.75
"Car_car",-98.14,26.89
"Car_car",-103.61,29.17
"Car_car",-87.64,31.75
"Car_car",-89.39,38.84
"Car_car",-89.6,44.08
"Car_car",-83.1,34.39
"Car_car",-81.98,35.08
"Car_car",-99.42,31.59
"Car_car",-79.97,43.88
"Car_car",-74.2,43.37
"Car_car",-87.19,34.64
"Car_car",-84.81,42.1
"Car_car",-90.55,36.96
"Car_car",-79.42,39.99
"Car_car",-91.56,39.64
"Car_car",-98.39,28.67
"Car_car",-86.37,41.64
"Car_car",-88.86,35.81
"Car_car",-82.2,33.49
"Car_car",-80.28,37.49
"Car_car",-85.27,30.37
"Car_car",-89.51,30.62
"Car_car",-73.74,43.61
"Car_car",-80.53,39.05
"Car_car",-84.04,30.6
"Car_car",-76.97,38.56
"Car_car",-90.67,32.39
"Car_car",-81.13,26.56
"Car_car",-77.82,40.77
"Car_car",-99.63,47.07
"Car_car",-86.2,33.59
"Car_car",-87.83,31.1
"Car_car",-73.2,43.01
"Car_car",-86.3,37.6
"Car_car",-88.43,38.68
"Car_car",-89.31,46.87
"Car_car",-97.46,34.42
"Car_car",-85.5,34.61
"Car_car",-74.84,39.7
"Car_car",-85.01,30.32
"Car_car",-77.75,45.5
"Car_car",-80.61,36.35
"Car_car",-81.79,35.86
"Car_car",-75.47,39.03
"Car_car",-92.53,42.24
"Car_car",-78.82,33.85
"Car_car",-75.96,40.79
"Car_car",-97.69,35.77
"Car_car",-76.42,40.14
"Car_car",-88.95,37.3
"Car_car",-77.55,44.88
"Car_car",-88.11,30.25
"Car_car",-78.06,40.91
"Car_car",-95.12,40.62
"Car_car",-84.81,37.47
"Car_car",-74.39,43.63
"Car_car",-83.29,35.52
"Car_car",-80.91,42.83
"Car_car",-94.4,29.73
"Car_cas",-113.59,46.73
"Car_cas",-106.76,38.51
"Car_cas",-121.02,42.39
"Car_cas",-120.92,42.14
"Car_cas",-107.6,38.84
"Car_cas",-117.21,45.28
"Car_cas",-113.66,37.9
"Car_cas",-105.89,42.44
"Car_cas",-115.95,45.34
"Car_cas",-105.8,36.08
"Car_cas",-103.77,43.81
"Car_cas",-115.61,38.15
"Car_cas",-119.28,49.11
"Car_cas",-115.95,41.79
"Car_cas",-103.89,44.18
"Car_cas",-107.96,38.31
"Car_cas",-108.47,37.44
"Car_cas",-120.15,49.72
"Car_cas",-118.59,44.13
"Car_cas",-106.41,39.15
"Car_cas",-108.78,44.07
"Car_cas",-117.94,49.37
"Car_cas",-121.27,43.17
"Car_che",-99.45,30.99
"Car_che",-96.08,29.73
"Car_che",-97.6,31.5
"Car_che",-98.14,26.89
"Car_che",-97.22,28.78
"Car_fla",-145.92,61.06
"Car_mex",-76.46,41.23
"Car_mex",-124.06,48.82
"Car_mex",-83.99,37.43
"Car_mex",-79.3,37.53
"Car_mex",-88.81,35.34
"Car_mex",-84.73,34.57
"Car_mex",-72.89,44.67
"Car_mex",-75.82,39.79
"Car_mex",-113.39,50.48
"Car_mex",-104.79,40.81
"Car_mex",-76.36,44.84
"Car_mex",-89.7,38.32
"Car_mex",-64.97,46.73
"Car_mex",-83.18,42.76
"Car_mex",-120.17,41.53
"Car_mex",-108.46,38.07
"Car_mex",-120.55,40.15
"Car_mex",-73.35,41.75
"Car_mex",-84.97,44.82
"Car_mex",-76.54,44.66
"Car_mex",-89.23,43.54
"Car_mex",-75.94,36.32
"Car_mex",-77.12,42.9
"Car_mex",-83.38,29.67
"Car_mex",-87.44,37.99
"Car_mex",-122.47,37.68
"Car_mex",-85.72,36.82
"Car_mex",-75.97,39.38
"Car_mex",-85.22,33.65
"Car_mex",-85.16,38.95
"Car_mex",-112.61,38.52
"Car_mex",-104.2,31.84
"Car_mex",-115.68,45.81
"Car_mex",-82.86,37.35
"Car_mex",-84.81,37.98
"Car_mex",-73.8,43.53
"Car_mex",-90.35,39.99
"Car_mex",-123.4,45.01
"Car_mex",-97.46,33.06
"Car_mex",-119.58,34
"Car_mex",-71.74,41.99
"Car_mex",-79.95,41.75
"Car_mex",-77.82,40.77
"Car_mex",-94.85,40.08
"Car_mex",-91.42,42.2
"Car_mex",-84.85,39.68
"Car_mex",-85.25,33.54
"Car_mex",-85.84,40.51
"Car_mex",-79.25,36.63
"Car_mex",-78.51,38.58
"Car_mex",-102.11,39.17
"Car_mex",-125.25,49.61
"Car_mex",-102.78,34.7
"Car_mex",-90.46,34.5
"Car_mex",-119.37,46.91
"Car_mex",-77.23,39.98
"Car_mex",-109.2,36.3
"Car_mex",-97.46,37.8
"Car_mex",-100.73,36.43
"Car_mex",-81.98,35.1
"Car_mex",-99.19,33.91
"Car_mex",-105.3,36.43
"Car_mex",-72.85,43.29
"Car_mex",-75.55,45.18
"Car_mex",-101.91,32.57
"Car_mex",-120.21,48.36
"Car_mex",-85.54,40.03
"Car_mex",-92.27,32.95
"Car_mex",-79.31,39.34
"Car_mex",-76.94,34.73
"Car_mex",-119.84,38.34
"Car_mex",-100.77,41.72
"Car_mex",-116.68,32.98
"Car_mex",-90.98,40.65
"Car_mex",-76.46,40.27
"Car_mex",-82,35.21
"Car_mex",-89.27,39.48
"Car_mex",-104.12,36.59
"Car_mex",-122.54,42.11
"Car_mex",-73.51,40.6
"Car_mex",-110.63,39.67
"Car_mex",-80.91,40.93
"Car_mex",-97.48,35.55
"Car_mex",-115.65,49.65
"Car_mex",-81.7,43.84
"Car_mex",-75.06,44.44
"Car_mex",-76.84,34.93
"Car_mex",-94.5,33.57
"Car_mex",-106.41,39.15
"Car_mex",-88.56,40.08
"Car_mex",-90.1,33.22
"Car_mex",-116.83,34.33
"Car_mex",-84.25,39.67
"Car_mex",-101.57,29.82
"Car_mex",-78.07,34.53
"Car_mex",-75.62,41.94
"Car_mex",-107.45,44.03
"Car_mex",-120.43,39.62
"Car_mex",-114.25,43.4
"Car_mex",-98.6,26.9
"Car_mex",-74.93,39.04
"Car_mex",-76.89,39.92
"Car_mex",-112.46,37.33
"Car_mex",-73.1,43.61
"Car_mex",-82.67,43.51
"Car_mex",-123.48,40.8
"Car_mex",-98.39,32.99
"Car_mex",-112.68,33.33
"Car_mex",-97.42,35.18
"Car_mex",-118.12,36.01
"Car_mex",-103.88,37.95
"Car_mex",-86.2,36.93
"Car_mex",-76.07,41.96
"Car_mex",-88.31,31.63
"Car_mex",-101.71,41.43
"Car_mex",-115.19,42.91
"Car_mex",-76.28,40.19
"Car_mex",-122.14,48.97
"Car_mex",-98.04,38.55
"Car_mex",-113.55,37.66
"Car_mex",-72.68,42.82
"Car_mex",-107.18,37.23
"Car_mex",-76.93,42.8
"Car_mex",-99.02,35.58
"Car_mex",-74.95,43.66
"Car_mex",-88.74,43.46
"Car_mex",-122.71,39.18
"Car_mex",-77.57,39.65
"Car_mex",-77.09,39.15
"Car_mex",-98.05,32.16
"Car_mex",-77.37,40.33
"Car_mex",-79.83,41.05
"Car_mex",-123.8,44.55
"Car_mex",-75.73,42.52
"Car_mex",-94.14,41.66
"Car_mex",-89.67,40.6
"Car_mex",-119.41,45.8
"Car_mex",-86.18,40.58
"Car_mex",-106.56,39.95
"Car_mex",-109.4,37.67
"Car_mex",-98.91,36.19
"Car_mex",-105.82,34.05
"Car_mex",-92.56,39.43
"Car_mex",-110.79,45.58
"Car_mex",-117.41,33.65
"Car_pur",-89.07,46.2
"Car_pur",-121.21,48.7
"Car_pur",-85.8,44.12
"Car_pur",-84.59,45.65
"Car_pur",-107.98,52.24
"Car_pur",-69.44,44.99
"Car_pur",-125.1,49.64
"Car_pur",-73.99,42.35
"Car_pur",-73.39,40.9
"Car_pur",-137.41,63.56
"Car_pur",-122.47,48.54
"Car_pur",-82.33,40.64
"Car_pur",-95.43,51.01
"Car_pur",-93.02,45.92
"Car_pur",-70.19,45.23
"Car_pur",-93.81,46.24
"Car_pur",-65.05,45.76
"Car_pur",-73.35,41.75
"Car_pur",-125.24,50.02
"Car_pur",-84.87,44.75
"Car_pur",-121.97,49.05
"Car_pur",-81.07,46.47
"Car_pur",-87.14,46.3
"Car_pur",-109.49,53.6
"Car_pur",-90.79,46.11
"Car_pur",-124.2,43.52
"Car_pur",-81.36,46.28
"Car_pur",-122.52,43.09
"Car_pur",-120.71,51.39
"Car_pur",-67.54,47.08
"Car_pur",-122.79,45.38
"Car_pur",-136.61,63.39
"Car_pur",-77.96,43.18
"Car_pur",-87.89,44.11
"Car_pur",-73.46,42.12
"Car_pur",-120.72,38.8
"Car_pur",-122.72,38.55
"Car_pur",-120.17,48.51
"Car_pur",-120.09,50.57
"Car_pur",-80.04,45.38
"Car_pur",-68.32,48.57
"Car_pur",-113.85,53.34
"Car_pur",-80.37,42.68
"Car_pur",-72.5,41.27
"Car_pur",-75.31,41.88
"Car_pur",-83.27,46.47
"Car_pur",-66.77,45.18
"Car_pur",-116.62,55.6
"Car_pur",-67,48.97
"Car_pur",-70.04,41.98
"Car_pur",-74.45,44.16
"Car_pur",-135.01,60.65
"Car_pur",-88.02,45.51
"Car_pur",-120.93,38.77
"Car_pur",-134.74,60.59
"Car_pur",-79.04,44.59
"Car_pur",-71.62,43.25
"Car_pur",-70.69,41.36
"Car_pur",-70.03,48.15
"Car_pur",-122.56,43.91
"Car_pur",-127.32,55
"Car_pur",-120.67,47.74
"Car_pur",-121.24,61.44
"Car_pur",-121.28,36.82
"Car_pur",-91.09,46.31
"Car_pur",-75.39,41.12
"Car_pur",-100.9,50.85
"Car_pur",-73.08,44.34
"Car_pur",-74.06,43.69
"Car_pur",-79.72,47.47
"Car_pus",-116.56,46.45
"Car_pus",-123.86,44.43
"Car_pus",-121.01,47.23
"Car_pus",-69.19,46.71
"Car_pus",-69.86,44.32
"Car_pus",-122.63,41.74
"Car_pus",-118.08,35.73
"Car_pus",-111.8,41.63
"Car_pus",-67.95,44.72
"Car_pus",-133.29,60.49
"Car_pus",-129.23,60.9
"Car_pus",-155.59,62.95
"Car_pus",-92.93,49.7
"Car_pus",-117.71,53.38
"Car_pus",-159.69,59.53
"Car_pus",-117.68,34.17
"Car_pus",-106.92,38.59
"Car_pus",-115.55,47.83
"Car_pus",-105.34,41.78
"Car_pus",-124.16,40.53
"Car_pus",-71.18,47.28
"Car_pus",-121.18,36.76
"Car_pus",-92.89,48.72
"Car_pus",-84.36,46.75
"Car_pus",-149.35,61.56
"Car_pus",-135.26,60.7
"Car_pus",-63.5,50.27
"Car_pus",-122.42,42.49
"Car_pus",-66.1,45.86
"Car_pus",-117.69,34.39
"Car_pus",-66.26,48.22
"Car_pus",-140.55,61.99
"Car_pus",-122.06,39.55
"Car_pus",-93.09,49.86
"Car_pus",-53.49,47.72
"Car_pus",-122.87,38.05
"Car_pus",-117.34,52.98
"Car_pus",-105.28,39.22
"Car_pus",-69.24,44.16
"Car_pus",-101.06,50.3
"Car_pus",-113.39,46.89
"Car_pus",-119.28,49.11
"Car_pus",-124.06,48.42
"Car_pus",-57.03,53.68
"Car_pus",-121.89,42
"Car_pus",-69.59,45.4
"Car_pus",-111.84,37.82
"Car_pus",-123.63,44.51
"Car_pus",-85.38,46.14
"Car_pus",-118,37.42
"Car_pus",-116.38,53.6
"Car_pus",-106.81,39.38
"Car_pus",-122.46,53.97
"Car_pus",-122.44,45.69
"Car_pus",-166.09,64.83
"Car_pus",-139.22,61.43
"Car_pus",-144.83,62.48
"Car_pus",-120.24,34.74
"Car_rub",-108.79,33.64
"Car_sin",-107.49,32.53
"Car_sin",-99.78,28.18
"Car_sin",-99.44,27.04
"Car_sin",-100.31,28.43
"Car_sin",-98.64,29.09
"Car_sin",-103.18,31.7
"Cat_aur",-109.48,38.68
"Cat_aur",-77.16,37.1
"Cat_aur",-85.13,37.41
"Cat_aur",-74.6,40.2
"Cat_aur",-76.32,39.49
"Cat_aur",-97.03,29.79
"Cat_aur",-88.82,48.34
"Cat_aur",-121.39,46.64
"Cat_aur",-74.23,40
"Cat_aur",-75.9,39.52
"Cat_aur",-121.27,44.16
"Cat_aur",-121.26,41.1
"Cat_aur",-85.47,33.93
"Cat_aur",-107.49,32.53
"Cat_aur",-88.51,37.6
"Cat_aur",-75.79,41.71
"Cat_aur",-95.83,29.79
"Cat_aur",-79.7,38.91
"Cat_aur",-94.55,30.27
"Cat_aur",-119.59,42.58
"Cat_aur",-82.83,45.81
"Cat_aur",-103.2,38
"Cat_aur",-82.13,34.77
"Cat_aur",-122.32,40.67
"Cat_aur",-79.31,35.01
"Cat_aur",-70.58,48.03
"Cat_aur",-84.69,31.96
"Cat_aur",-114.41,34.49
"Cat_aur",-92.31,29.55
"Cat_aur",-74.92,42.4
"Cat_aur",-85.71,34.03
"Cat_aur",-83.56,37.74
"Cat_aur",-81.26,31.73
"Cat_aur",-80.21,43.15
"Cat_aur",-76.54,44.66
"Cat_aur",-110.88,36.39
"Cat_aur",-118.54,48.05
"Cat_aur",-73.99,41.75
"Cat_aur",-85.25,32.5
"Cat_aur",-72.13,43.5
"Cat_aur",-96.02,34.23
"Cat_aur",-106.12,42.87
"Cat_aur",-86.27,31.41
"Cat_aur",-114.17,46.33
"Cat_aur",-80.28,37.49
"Cat_aur",-86.45,33.72
"Cat_aur",-89.39,38.84
"Cat_aur",-105.33,31.21
"Cat_aur",-102.28,37.16
"Cat_aur",-90.94,38.48
"Cat_aur",-88.94,44.92
"Cat_aur",-84.29,36.49
"Cat_aur",-71.3,44.87
"Cat_aur",-108.12,35.27
"Cat_aur",-104.73,36.61
"Cat_aur",-108.48,37.27
"Cat_aur",-84.59,45.65
"Cat_aur",-87.08,37.24
"Cat_aur",-104.97,42.21
"Cat_aur",-81.96,45.9
"Cat_aur",-93.63,48.85
"Cat_aur",-99.73,27.71
"Cat_aur",-86.13,42.51
"Cat_aur",-70.36,43.69
"Cat_aur",-75.94,39.52
"Cat_aur",-120.15,49.72
"Cat_aur",-75.1,42.44
"Cat_aur",-74.93,39.04
"Cat_aur",-113.95,47.18
"Cat_aur",-97.35,37.32
"Cat_aur",-83.71,33.1
"Cat_aur",-73.88,46.04
"Cat_aur",-82.07,30.74
"Cat_aur",-88.87,40.75
"Cat_aur",-109.23,31.61
"Cat_aur",-87.37,41.39
"Cat_aur",-74.73,40.27
"Cat_aur",-105.29,36.34
"Cat_aur",-99.16,31.5
"Cat_aur",-123.29,43.13
"Cat_aur",-90.1,33.22
"Cat_aur",-81.48,32.7
"Cat_aur",-85.57,34.58
"Cat_aur",-97.41,47.96
"Cat_aur",-120.7,47.24
"Cat_aur",-80.96,36.84
"Cat_aur",-121.69,49.29
"Cat_aur",-120.79,42.67
"Cat_aur",-93.42,35.16
"Cat_aur",-118.58,43.25
"Cat_aur",-97.35,26.24
"Cat_aur",-80.3,46.73
"Cat_aur",-125.25,49.61
"Cat_aur",-108.58,39.05
"Cat_aur",-80.05,41.08
"Cat_aur",-82.8,31.46
"Cat_aur",-74.47,45.5
"Cat_aur",-102.29,37.69
"Cat_aur",-115.65,49.65
"Cat_aur",-89.87,43.45
"Cat_aur",-81.7,43.84
